2024-09-01 15:45:53,RCV,receiver_address $0099,beacon_id $604A,beacon_rssi $18
2024-09-01 15:45:53,RCV,receiver_address $0099,beacon_id $603F,beacon_rssi $25
2024-09-01 15:45:55,RCV,receiver_address $0003,beacon_id $603F,beacon_rssi $70
2024-09-01 15:45:55,RCV,receiver_address $0003,beacon_id $604A,beacon_rssi $72
2024-09-01 15:45:56,RCV,receiver_address $0099,beacon_id $603F,beacon_rssi $25
2024-09-01 15:45:56,RCV,receiver_address $0099,beacon_id $604A,beacon_rssi $18
2024-09-01 15:45:58,RCV,receiver_address $0003,beacon_id $604A,beacon_rssi $67
2024-09-01 15:45:58,RCV,receiver_address $0003,beacon_id $603F,beacon_rssi $70
2024-09-01 15:45:59,RCV,receiver_address $0099,beacon_id $603F,beacon_rssi $25
2024-09-01 15:45:59,RCV,receiver_address $0099,beacon_id $604A,beacon_rssi $20
2024-09-01 15:46:01,RCV,receiver_address $0003,beacon_id $604A,beacon_rssi $63
2024-09-01 15:46:01,RCV,receiver_address $0003,beacon_id $603F,beacon_rssi $70
2024-09-01 15:46:02,RCV,receiver_address $0099,beacon_id $604A,beacon_rssi $18
2024-09-01 15:46:02,RCV,receiver_address $0099,beacon_id $603F,beacon_rssi $25
2024-09-01 15:46:04,RCV,receiver_address $0003,beacon_id $604A,beacon_rssi $63
2024-09-01 15:46:04,RCV,receiver_address $0003,beacon_id $603F,beacon_rssi $70
2024-09-01 15:46:05,RCV,receiver_address $0099,beacon_id $604A,beacon_rssi $18
2024-09-01 15:46:05,RCV,receiver_address $0099,beacon_id $603F,beacon_rssi $25
2024-09-01 15:46:07,RCV,receiver_address $0003,beacon_id $603F,beacon_rssi $69
2024-09-01 15:46:07,RCV,receiver_address $0003,beacon_id $604A,beacon_rssi $63
2024-09-01 15:46:08,RCV,receiver_address $0099,beacon_id $603F,beacon_rssi $25
2024-09-01 15:46:08,RCV,receiver_address $0099,beacon_id $604A,beacon_rssi $18
2024-09-01 15:46:10,RCV,receiver_address $0003,beacon_id $604A,beacon_rssi $70
2024-09-01 15:46:10,RCV,receiver_address $0003,beacon_id $603F,beacon_rssi $69
2024-09-01 15:46:11,RCV,receiver_address $0099,beacon_id $604A,beacon_rssi $20
2024-09-01 15:46:11,RCV,receiver_address $0099,beacon_id $603F,beacon_rssi $25
2024-09-01 15:46:13,RCV,receiver_address $0003,beacon_id $604A,beacon_rssi $64
2024-09-01 15:46:13,RCV,receiver_address $0003,beacon_id $603F,beacon_rssi $70
2024-09-01 15:46:14,RCV,receiver_address $0099,beacon_id $604A,beacon_rssi $20
2024-09-01 15:46:14,RCV,receiver_address $0099,beacon_id $603F,beacon_rssi $26
2024-09-01 15:46:16,RCV,receiver_address $0003,beacon_id $604A,beacon_rssi $59
2024-09-01 15:46:16,RCV,receiver_address $0003,beacon_id $603F,beacon_rssi $79
2024-09-01 15:46:17,RCV,receiver_address $0099,beacon_id $604A,beacon_rssi $19
2024-09-01 15:46:17,RCV,receiver_address $0099,beacon_id $603F,beacon_rssi $30
2024-09-01 15:46:19,RCV,receiver_address $0003,beacon_id $603F,beacon_rssi $69
2024-09-01 15:46:19,RCV,receiver_address $0003,beacon_id $604A,beacon_rssi $59
2024-09-01 15:46:20,RCV,receiver_address $0099,beacon_id $603F,beacon_rssi $30
2024-09-01 15:46:20,RCV,receiver_address $0099,beacon_id $604A,beacon_rssi $19
2024-09-01 15:46:23,RCV,receiver_address $0003,beacon_id $604A,beacon_rssi $65
2024-09-01 15:46:23,RCV,receiver_address $0003,beacon_id $603F,beacon_rssi $69
2024-09-01 15:46:23,RCV,receiver_address $0099,beacon_id $604A,beacon_rssi $20
2024-09-01 15:46:23,RCV,receiver_address $0099,beacon_id $603F,beacon_rssi $30
2024-09-01 15:46:26,RCV,receiver_address $0003,beacon_id $604A,beacon_rssi $65
2024-09-01 15:46:26,RCV,receiver_address $0003,beacon_id $603F,beacon_rssi $78
2024-09-01 15:46:26,RCV,receiver_address $0099,beacon_id $604A,beacon_rssi $18
2024-09-01 15:46:26,RCV,receiver_address $0099,beacon_id $603F,beacon_rssi $25
2024-09-01 15:46:29,RCV,receiver_address $0003,beacon_id $603F,beacon_rssi $74
2024-09-01 15:46:29,RCV,receiver_address $0003,beacon_id $604A,beacon_rssi $65
2024-09-01 15:46:29,RCV,receiver_address $0099,beacon_id $603F,beacon_rssi $26
2024-09-01 15:46:29,RCV,receiver_address $0099,beacon_id $604A,beacon_rssi $18
2024-09-01 15:46:32,RCV,receiver_address $0003,beacon_id $603F,beacon_rssi $74
2024-09-01 15:46:32,RCV,receiver_address $0003,beacon_id $604A,beacon_rssi $65
2024-09-01 15:46:32,RCV,receiver_address $0099,beacon_id $603F,beacon_rssi $25
2024-09-01 15:46:32,RCV,receiver_address $0099,beacon_id $604A,beacon_rssi $18
2024-09-01 15:46:35,RCV,receiver_address $0003,beacon_id $604A,beacon_rssi $65
2024-09-01 15:46:35,RCV,receiver_address $0003,beacon_id $603F,beacon_rssi $74
2024-09-01 15:46:35,RCV,receiver_address $0099,beacon_id $603F,beacon_rssi $25
2024-09-01 15:46:35,RCV,receiver_address $0099,beacon_id $604A,beacon_rssi $18
2024-09-01 15:46:38,RCV,receiver_address $0003,beacon_id $604A,beacon_rssi $75
2024-09-01 15:46:38,RCV,receiver_address $0003,beacon_id $603F,beacon_rssi $74
2024-09-01 15:46:38,RCV,receiver_address $0099,beacon_id $604A,beacon_rssi $19
2024-09-01 15:46:38,RCV,receiver_address $0099,beacon_id $603F,beacon_rssi $26
2024-09-01 15:46:41,RCV,receiver_address $0003,beacon_id $604A,beacon_rssi $63
2024-09-01 15:46:41,RCV,receiver_address $0003,beacon_id $603F,beacon_rssi $84
2024-09-01 15:46:41,RCV,receiver_address $0099,beacon_id $603F,beacon_rssi $26
2024-09-01 15:46:41,RCV,receiver_address $0099,beacon_id $604A,beacon_rssi $19
