2024-08-19 16:59:09,HEARTBEAT,0010,,,0,1053
2024-08-19 16:59:09,TAG,0010,-26,ff:ff:10:d5:4d:85,0,1054
2024-08-19 16:59:09,TAG,000e,-58,ff:ff:10:d5:4d:85,0,1812
2024-08-19 16:59:10,TAG,000d,-43,ff:ff:10:d5:4d:85,0,1741
2024-08-19 16:59:10,TAG,0010,-45,ff:ff:10:d5:6f:2f,0,1055
2024-08-19 16:59:10,TAG,000e,-48,ff:ff:10:d5:6f:2f,0,1813
2024-08-19 16:59:11,TAG,0010,-25,ff:ff:10:d5:4d:85,0,1056
2024-08-19 16:59:11,TAG,000d,-45,ff:ff:10:d5:4d:85,0,1742
2024-08-19 16:59:12,HEARTBEAT,0010,,,0,1057
2024-08-19 16:59:12,TAG,0010,-44,ff:ff:10:d5:6f:2f,0,1058
2024-08-19 16:59:12,TAG,000e,-42,ff:ff:10:d5:6f:2f,0,1814
2024-08-19 16:59:12,TAG,000d,-46,ff:ff:10:d5:6f:2f,0,1743
2024-08-19 16:59:13,TAG,0010,-26,ff:ff:10:d5:4d:85,0,1059
2024-08-19 16:59:14,TAG,000d,-43,ff:ff:10:d5:4d:85,0,1744
2024-08-19 16:59:14,TAG,000e,-45,ff:ff:10:d5:4d:85,0,1815
2024-08-19 16:59:14,TAG,0010,-42,ff:ff:10:d5:6f:2f,0,1060
2024-08-19 16:59:14,TAG,000e,-42,ff:ff:10:d5:6f:2f,0,1816
2024-08-19 16:59:15,HEARTBEAT,0010,,,0,1061
2024-08-19 16:59:15,TAG,0010,-26,ff:ff:10:d5:4d:85,0,1062
2024-08-19 16:59:15,TAG,000d,-42,ff:ff:10:d5:4d:85,0,1745
2024-08-19 16:59:16,TAG,000e,-41,ff:ff:10:d5:4d:85,0,1817
2024-08-19 16:59:16,TAG,0010,-42,ff:ff:10:d5:6f:2f,0,1063
2024-08-19 16:59:16,TAG,000d,-40,ff:ff:10:d5:6f:2f,0,1746
2024-08-19 16:59:16,TAG,000e,-43,ff:ff:10:d5:6f:2f,0,1818
2024-08-19 16:59:17,TAG,0010,-26,ff:ff:10:d5:4d:85,0,1064
2024-08-19 16:59:17,TAG,000d,-44,ff:ff:10:d5:4d:85,0,1747
2024-08-19 16:59:17,TAG,000e,-46,ff:ff:10:d5:4d:85,0,1819
2024-08-19 16:59:18,HEARTBEAT,0010,,,0,1065
2024-08-19 16:59:18,TAG,0010,-41,ff:ff:10:d5:6f:2f,0,1065
2024-08-19 16:59:18,TAG,000e,-43,ff:ff:10:d5:6f:2f,0,1820
2024-08-19 16:59:19,TAG,0010,-27,ff:ff:10:d5:4d:85,0,1067
2024-08-19 16:59:19,TAG,000d,-42,ff:ff:10:d5:4d:85,0,1748
2024-08-19 16:59:20,TAG,000e,-61,ff:ff:10:d5:4d:85,0,1821
2024-08-19 16:59:20,TAG,0010,-38,ff:ff:10:d5:6f:2f,0,1068
2024-08-19 16:59:20,TAG,000d,-40,ff:ff:10:d5:6f:2f,0,1749
2024-08-19 16:59:20,TAG,000e,-44,ff:ff:10:d5:6f:2f,0,1822
2024-08-19 16:59:21,HEARTBEAT,0010,,,0,1069
2024-08-19 16:59:21,TAG,0010,-25,ff:ff:10:d5:4d:85,0,1070
2024-08-19 16:59:22,TAG,000d,-44,ff:ff:10:d5:4d:85,0,1750
2024-08-19 16:59:22,TAG,0010,-44,ff:ff:10:d5:6f:2f,0,1071
2024-08-19 16:59:22,TAG,000e,-43,ff:ff:10:d5:6f:2f,0,1823
2024-08-19 16:59:23,TAG,0010,-26,ff:ff:10:d5:4d:85,0,1072
2024-08-19 16:59:23,TAG,000d,-44,ff:ff:10:d5:4d:85,0,1751
2024-08-19 16:59:24,TAG,000e,-46,ff:ff:10:d5:4d:85,0,1824
2024-08-19 16:59:24,TAG,0010,-41,ff:ff:10:d5:6f:2f,0,1073
2024-08-19 16:59:24,HEARTBEAT,0010,,,0,1074
2024-08-19 16:59:24,TAG,000d,-39,ff:ff:10:d5:6f:2f,0,1752
2024-08-19 16:59:25,TAG,000e,-43,ff:ff:10:d5:6f:2f,0,1825
2024-08-19 16:59:25,TAG,0010,-26,ff:ff:10:d5:4d:85,0,1075
2024-08-19 16:59:26,TAG,000e,-51,ff:ff:10:d5:4d:85,0,1826
2024-08-19 16:59:26,TAG,0010,-42,ff:ff:10:d5:6f:2f,0,1076
2024-08-19 16:59:26,TAG,000e,-41,ff:ff:10:d5:6f:2f,0,1827
2024-08-19 16:59:27,HEARTBEAT,0010,,,0,1077
2024-08-19 16:59:27,TAG,0010,-26,ff:ff:10:d5:4d:85,0,1078
2024-08-19 16:59:28,TAG,000e,-46,ff:ff:10:d5:4d:85,0,1828
2024-08-19 16:59:28,TAG,000d,-43,ff:ff:10:d5:4d:85,0,1753
2024-08-19 16:59:28,TAG,0010,-44,ff:ff:10:d5:6f:2f,0,1079
2024-08-19 16:59:28,TAG,000d,-40,ff:ff:10:d5:6f:2f,0,1754
2024-08-19 16:59:29,TAG,000e,-44,ff:ff:10:d5:6f:2f,0,1829
2024-08-19 16:59:29,TAG,0010,-28,ff:ff:10:d5:4d:85,0,1080
2024-08-19 16:59:29,TAG,000d,-45,ff:ff:10:d5:4d:85,0,1755
2024-08-19 16:59:30,TAG,000e,-47,ff:ff:10:d5:4d:85,0,1830
2024-08-19 16:59:30,TAG,0010,-48,ff:ff:10:d5:6f:2f,0,1081
2024-08-19 16:59:30,HEARTBEAT,0010,,,0,1082
2024-08-19 16:59:30,TAG,000d,-41,ff:ff:10:d5:6f:2f,0,1756
2024-08-19 16:59:31,TAG,000e,-45,ff:ff:10:d5:6f:2f,0,1831
2024-08-19 16:59:31,TAG,0010,-28,ff:ff:10:d5:4d:85,0,1083
2024-08-19 16:59:32,TAG,000d,-43,ff:ff:10:d5:4d:85,0,1757
2024-08-19 16:59:32,TAG,000e,-55,ff:ff:10:d5:4d:85,0,1832
2024-08-19 16:59:32,TAG,0010,-46,ff:ff:10:d5:6f:2f,0,1084
2024-08-19 16:59:32,TAG,000e,-44,ff:ff:10:d5:6f:2f,0,1833
2024-08-19 16:59:32,TAG,000d,-40,ff:ff:10:d5:6f:2f,0,1758
2024-08-19 16:59:33,HEARTBEAT,0010,,,0,1085
2024-08-19 16:59:33,TAG,000d,-45,ff:ff:10:d5:6f:2f,0,1759
2024-08-19 16:59:33,TAG,0010,-27,ff:ff:10:d5:4d:85,0,1086
2024-08-19 16:59:33,TAG,000e,-45,ff:ff:10:d5:4d:85,0,1834
2024-08-19 16:59:34,TAG,0010,-45,ff:ff:10:d5:6f:2f,0,1087
2024-08-19 16:59:34,TAG,000d,-44,ff:ff:10:d5:4d:85,0,1760
2024-08-19 16:59:34,TAG,000e,-44,ff:ff:10:d5:6f:2f,0,1835
2024-08-19 16:59:35,TAG,0010,-27,ff:ff:10:d5:4d:85,0,1088
2024-08-19 16:59:35,TAG,000e,-50,ff:ff:10:d5:4d:85,0,1836
2024-08-19 16:59:36,HEARTBEAT,0010,,,0,1089
2024-08-19 16:59:37,TAG,0010,-28,ff:ff:10:d5:4d:85,0,1090
2024-08-19 16:59:38,TAG,000e,-49,ff:ff:10:d5:4d:85,0,1837
2024-08-19 16:59:38,TAG,000d,-46,ff:ff:10:d5:4d:85,0,1761
2024-08-19 16:59:38,TAG,0010,-41,ff:ff:10:d5:6f:2f,0,1091
2024-08-19 16:59:38,TAG,000e,-43,ff:ff:10:d5:6f:2f,0,1838
2024-08-19 16:59:39,TAG,000d,-40,ff:ff:10:d5:6f:2f,0,1762
2024-08-19 16:59:39,HEARTBEAT,0010,,,0,1092
2024-08-19 16:59:39,TAG,0010,-27,ff:ff:10:d5:4d:85,0,1093
2024-08-19 16:59:40,TAG,000d,-45,ff:ff:10:d5:4d:85,0,1763
2024-08-19 16:59:40,TAG,000e,-55,ff:ff:10:d5:4d:85,0,1839
2024-08-19 16:59:40,TAG,0010,-46,ff:ff:10:d5:6f:2f,0,1094
2024-08-19 16:59:40,TAG,000d,-40,ff:ff:10:d5:6f:2f,0,1764
2024-08-19 16:59:40,TAG,000e,-45,ff:ff:10:d5:6f:2f,0,1840
2024-08-19 16:59:41,TAG,0010,-28,ff:ff:10:d5:4d:85,0,1095
2024-08-19 16:59:42,TAG,000d,-41,ff:ff:10:d5:4d:85,0,1765
2024-08-19 16:59:42,TAG,000e,-44,ff:ff:10:d5:4d:85,0,1841
2024-08-19 16:59:42,TAG,0010,-44,ff:ff:10:d5:6f:2f,0,1096
2024-08-19 16:59:42,HEARTBEAT,0010,,,0,1097
2024-08-19 16:59:43,TAG,000e,-45,ff:ff:10:d5:6f:2f,0,1842
2024-08-19 16:59:43,TAG,000d,-39,ff:ff:10:d5:6f:2f,0,1766
2024-08-19 16:59:43,TAG,0010,-26,ff:ff:10:d5:4d:85,0,1098
2024-08-19 16:59:44,TAG,000d,-44,ff:ff:10:d5:4d:85,0,1767
2024-08-19 16:59:44,TAG,0010,-45,ff:ff:10:d5:6f:2f,0,1099
2024-08-19 16:59:44,TAG,000d,-40,ff:ff:10:d5:6f:2f,0,1768
2024-08-19 16:59:45,TAG,0010,-26,ff:ff:10:d5:4d:85,0,1100
2024-08-19 16:59:45,HEARTBEAT,0010,,,0,1100
2024-08-19 16:59:46,TAG,000d,-51,ff:ff:10:d5:4d:85,0,1769
2024-08-19 16:59:46,TAG,000e,-59,ff:ff:10:d5:4d:85,0,1843
2024-08-19 16:59:46,TAG,0010,-46,ff:ff:10:d5:6f:2f,0,1102
2024-08-19 16:59:46,TAG,000d,-40,ff:ff:10:d5:6f:2f,0,1770
2024-08-19 16:59:47,TAG,000e,-43,ff:ff:10:d5:6f:2f,0,1844
2024-08-19 16:59:47,TAG,0010,-27,ff:ff:10:d5:4d:85,0,1103
2024-08-19 16:59:48,TAG,000d,-45,ff:ff:10:d5:4d:85,0,1771
2024-08-19 16:59:48,TAG,000e,-45,ff:ff:10:d5:4d:85,0,1845
2024-08-19 16:59:48,HEARTBEAT,0010,,,0,1104
2024-08-19 16:59:49,TAG,0010,-27,ff:ff:10:d5:4d:85,0,1105
2024-08-19 16:59:50,TAG,000e,-51,ff:ff:10:d5:4d:85,0,1846
2024-08-19 16:59:50,TAG,000d,-45,ff:ff:10:d5:4d:85,0,1772
2024-08-19 16:59:50,TAG,0010,-46,ff:ff:10:d5:6f:2f,0,1106
2024-08-19 16:59:50,TAG,000e,-43,ff:ff:10:d5:6f:2f,0,1847
2024-08-19 16:59:51,TAG,000d,-39,ff:ff:10:d5:6f:2f,0,1773
2024-08-19 16:59:51,TAG,0010,-27,ff:ff:10:d5:4d:85,0,1107
2024-08-19 16:59:52,TAG,000d,-45,ff:ff:10:d5:4d:85,0,1774
2024-08-19 16:59:52,HEARTBEAT,0010,,,0,1108
2024-08-19 16:59:52,TAG,000e,-60,ff:ff:10:d5:4d:85,0,1848
2024-08-19 16:59:52,TAG,0010,-43,ff:ff:10:d5:6f:2f,0,1109
2024-08-19 16:59:52,TAG,000e,-45,ff:ff:10:d5:6f:2f,0,1849
2024-08-19 16:59:53,TAG,0010,-27,ff:ff:10:d5:4d:85,0,1110
2024-08-19 16:59:54,TAG,000e,-52,ff:ff:10:d5:4d:85,0,1850
2024-08-19 16:59:54,TAG,000d,-58,ff:ff:10:d5:4d:85,0,1775
2024-08-19 16:59:55,HEARTBEAT,0010,,,0,1111
2024-08-19 16:59:55,TAG,0010,-26,ff:ff:10:d5:4d:85,0,1112
2024-08-19 16:59:55,TAG,000d,-50,ff:ff:10:d5:4d:85,0,1776
2024-08-19 16:59:56,TAG,000e,-48,ff:ff:10:d5:4d:85,0,1851
2024-08-19 16:59:56,TAG,0010,-41,ff:ff:10:d5:6f:2f,0,1113
2024-08-19 16:59:56,TAG,000e,-43,ff:ff:10:d5:6f:2f,0,1852
2024-08-19 16:59:56,TAG,000d,-43,ff:ff:10:d5:6f:2f,0,1777
2024-08-19 16:59:57,TAG,0010,-27,ff:ff:10:d5:4d:85,0,1114
2024-08-19 16:59:58,TAG,000e,-46,ff:ff:10:d5:4d:85,0,1853
2024-08-19 16:59:58,TAG,000d,-52,ff:ff:10:d5:4d:85,0,1778
2024-08-19 16:59:58,HEARTBEAT,0010,,,0,1115
2024-08-19 16:59:59,TAG,0010,-26,ff:ff:10:d5:4d:85,0,1116
2024-08-19 17:00:00,TAG,000e,-50,ff:ff:10:d5:4d:85,0,1854
2024-08-19 17:00:00,TAG,000d,-48,ff:ff:10:d5:4d:85,0,1779
2024-08-19 17:00:01,HEARTBEAT,0010,,,0,1117
2024-08-19 17:00:01,TAG,0010,-32,ff:ff:10:d5:4d:85,0,1118
2024-08-19 17:00:01,TAG,000e,-51,ff:ff:10:d5:4d:85,0,1855
2024-08-19 17:00:01,TAG,000d,-45,ff:ff:10:d5:4d:85,0,1780
2024-08-19 17:00:02,TAG,0010,-41,ff:ff:10:d5:6f:2f,0,1119
2024-08-19 17:00:02,TAG,000e,-46,ff:ff:10:d5:6f:2f,0,1856
2024-08-19 17:00:03,TAG,000d,-39,ff:ff:10:d5:6f:2f,0,1781
2024-08-19 17:00:03,TAG,0010,-28,ff:ff:10:d5:4d:85,0,1120
2024-08-19 17:00:04,TAG,000d,-46,ff:ff:10:d5:4d:85,0,1782
2024-08-19 17:00:04,TAG,000e,-45,ff:ff:10:d5:4d:85,0,1857
2024-08-19 17:00:04,HEARTBEAT,0010,,,0,1121
2024-08-19 17:00:05,TAG,000e,-45,ff:ff:10:d5:6f:2f,0,1858
2024-08-19 17:00:05,TAG,0010,-26,ff:ff:10:d5:4d:85,0,1122
2024-08-19 17:00:06,TAG,000d,-48,ff:ff:10:d5:4d:85,0,1783
2024-08-19 17:00:06,TAG,000e,-44,ff:ff:10:d5:4d:85,0,1859
2024-08-19 17:00:06,TAG,000e,-44,ff:ff:10:d5:6f:2f,0,1860
2024-08-19 17:00:06,TAG,000d,-39,ff:ff:10:d5:6f:2f,0,1784
2024-08-19 17:00:07,HEARTBEAT,0010,,,0,1123
2024-08-19 17:00:07,TAG,000e,-50,ff:ff:10:d5:4d:85,0,1861
2024-08-19 17:00:08,TAG,0010,-40,ff:ff:10:d5:6f:2f,0,1124
2024-08-19 17:00:08,TAG,000d,-37,ff:ff:10:d5:6f:2f,0,1785
2024-08-19 17:00:08,TAG,000e,-41,ff:ff:10:d5:6f:2f,0,1862
2024-08-19 17:00:09,TAG,0010,-27,ff:ff:10:d5:4d:85,0,1125
2024-08-19 17:00:09,TAG,000e,-47,ff:ff:10:d5:4d:85,0,1863
2024-08-19 17:00:09,TAG,000d,-52,ff:ff:10:d5:4d:85,0,1786
2024-08-19 17:00:10,HEARTBEAT,0010,,,0,1126
2024-08-19 17:00:10,TAG,0010,-50,ff:ff:10:d5:6f:2f,0,1127
2024-08-19 17:00:10,TAG,000e,-48,ff:ff:10:d5:6f:2f,0,1864
2024-08-19 17:00:11,TAG,000d,-36,ff:ff:10:d5:6f:2f,0,1787
2024-08-19 17:00:11,TAG,0010,-27,ff:ff:10:d5:4d:85,0,1128
2024-08-19 17:00:12,TAG,000d,-49,ff:ff:10:d5:4d:85,0,1788
2024-08-19 17:00:12,TAG,000e,-55,ff:ff:10:d5:4d:85,0,1865
2024-08-19 17:00:12,TAG,0010,-45,ff:ff:10:d5:6f:2f,0,1129
2024-08-19 17:00:13,TAG,000d,-37,ff:ff:10:d5:6f:2f,0,1789
2024-08-19 17:00:13,TAG,000e,-45,ff:ff:10:d5:6f:2f,0,1866
2024-08-19 17:00:13,HEARTBEAT,0010,,,0,1130
2024-08-19 17:00:13,TAG,0010,-27,ff:ff:10:d5:4d:85,0,1131
2024-08-19 17:00:14,TAG,000e,-55,ff:ff:10:d5:4d:85,0,1867
2024-08-19 17:00:14,TAG,000d,-45,ff:ff:10:d5:4d:85,0,1790
2024-08-19 17:00:14,TAG,0010,-44,ff:ff:10:d5:6f:2f,0,1132
2024-08-19 17:00:15,TAG,0010,-27,ff:ff:10:d5:4d:85,0,1133
2024-08-19 17:00:15,TAG,000d,-46,ff:ff:10:d5:4d:85,0,1791
2024-08-19 17:00:16,TAG,000e,-46,ff:ff:10:d5:4d:85,0,1868
2024-08-19 17:00:16,HEARTBEAT,0010,,,0,1134
2024-08-19 17:00:16,TAG,0010,-42,ff:ff:10:d5:6f:2f,0,1135
2024-08-19 17:00:17,TAG,000e,-44,ff:ff:10:d5:6f:2f,0,1869
2024-08-19 17:00:17,TAG,000d,-38,ff:ff:10:d5:6f:2f,0,1792
2024-08-19 17:00:17,TAG,0010,-26,ff:ff:10:d5:4d:85,0,1136
2024-08-19 17:00:18,TAG,000e,-48,ff:ff:10:d5:4d:85,0,1870
2024-08-19 17:00:18,TAG,000d,-44,ff:ff:10:d5:4d:85,0,1793
2024-08-19 17:00:18,TAG,0010,-45,ff:ff:10:d5:6f:2f,0,1137
2024-08-19 17:00:18,TAG,000e,-46,ff:ff:10:d5:6f:2f,0,1871
2024-08-19 17:00:19,HEARTBEAT,0010,,,0,1138
2024-08-19 17:00:19,TAG,0010,-28,ff:ff:10:d5:4d:85,0,1139
2024-08-19 17:00:20,TAG,000d,-45,ff:ff:10:d5:4d:85,0,1794
2024-08-19 17:00:20,TAG,000e,-51,ff:ff:10:d5:4d:85,0,1872
2024-08-19 17:00:20,TAG,0010,-46,ff:ff:10:d5:6f:2f,0,1140
2024-08-19 17:00:20,TAG,000d,-39,ff:ff:10:d5:6f:2f,0,1795
2024-08-19 17:00:21,TAG,000e,-44,ff:ff:10:d5:6f:2f,0,1873
2024-08-19 17:00:21,TAG,0010,-26,ff:ff:10:d5:4d:85,0,1141
2024-08-19 17:00:21,TAG,000d,-42,ff:ff:10:d5:4d:85,0,1796
2024-08-19 17:00:22,TAG,000e,-54,ff:ff:10:d5:4d:85,0,1874
2024-08-19 17:00:22,HEARTBEAT,0010,,,0,1142
2024-08-19 17:00:22,TAG,0010,-44,ff:ff:10:d5:6f:2f,0,1143
2024-08-19 17:00:23,TAG,000e,-45,ff:ff:10:d5:6f:2f,0,1875
2024-08-19 17:00:23,TAG,0010,-27,ff:ff:10:d5:4d:85,0,1144
2024-08-19 17:00:24,TAG,000e,-46,ff:ff:10:d5:4d:85,0,1876
2024-08-19 17:00:24,TAG,000d,-47,ff:ff:10:d5:4d:85,0,1797
2024-08-19 17:00:24,TAG,0010,-45,ff:ff:10:d5:6f:2f,0,1145
2024-08-19 17:00:24,TAG,000d,-38,ff:ff:10:d5:6f:2f,0,1798
2024-08-19 17:00:25,TAG,000e,-42,ff:ff:10:d5:6f:2f,0,1877
2024-08-19 17:00:25,HEARTBEAT,0010,,,0,1146
2024-08-19 17:00:25,TAG,0010,-27,ff:ff:10:d5:4d:85,0,1147
2024-08-19 17:00:25,TAG,000e,-46,ff:ff:10:d5:4d:85,0,1878
2024-08-19 17:00:26,TAG,000d,-44,ff:ff:10:d5:4d:85,0,1799
2024-08-19 17:00:26,TAG,0010,-45,ff:ff:10:d5:6f:2f,0,1148
2024-08-19 17:00:26,TAG,000d,-38,ff:ff:10:d5:6f:2f,0,1800
2024-08-19 17:00:26,TAG,000e,-43,ff:ff:10:d5:6f:2f,0,1879
2024-08-19 17:00:27,TAG,0010,-28,ff:ff:10:d5:4d:85,0,1149
2024-08-19 17:00:27,TAG,000d,-46,ff:ff:10:d5:4d:85,0,1801
2024-08-19 17:00:28,TAG,000e,-50,ff:ff:10:d5:4d:85,0,1880
2024-08-19 17:00:28,TAG,0010,-41,ff:ff:10:d5:6f:2f,0,1150
2024-08-19 17:00:28,HEARTBEAT,0010,,,0,1150
2024-08-19 17:00:29,TAG,000d,-39,ff:ff:10:d5:6f:2f,0,1802
2024-08-19 17:00:29,TAG,0010,-27,ff:ff:10:d5:4d:85,0,1152
2024-08-19 17:00:30,TAG,000e,-47,ff:ff:10:d5:4d:85,0,1881
2024-08-19 17:00:30,TAG,000d,-48,ff:ff:10:d5:4d:85,0,1803
2024-08-19 17:00:30,TAG,0010,-44,ff:ff:10:d5:6f:2f,0,1153
2024-08-19 17:00:30,TAG,000d,-39,ff:ff:10:d5:6f:2f,0,1804
2024-08-19 17:00:31,HEARTBEAT,0010,,,0,1154
2024-08-19 17:00:31,TAG,0010,-28,ff:ff:10:d5:4d:85,0,1155
2024-08-19 17:00:32,TAG,000e,-50,ff:ff:10:d5:4d:85,0,1882
2024-08-19 17:00:32,TAG,000d,-48,ff:ff:10:d5:4d:85,0,1805
2024-08-19 17:00:32,TAG,0010,-43,ff:ff:10:d5:6f:2f,0,1156
2024-08-19 17:00:33,TAG,000e,-45,ff:ff:10:d5:6f:2f,0,1883
2024-08-19 17:00:33,TAG,000d,-38,ff:ff:10:d5:6f:2f,0,1806
2024-08-19 17:00:33,TAG,0010,-26,ff:ff:10:d5:4d:85,0,1157
2024-08-19 17:00:34,TAG,000e,-48,ff:ff:10:d5:4d:85,0,1884
2024-08-19 17:00:34,TAG,0010,-43,ff:ff:10:d5:6f:2f,0,1158
2024-08-19 17:00:34,HEARTBEAT,0010,,,0,1159
2024-08-19 17:00:34,TAG,000e,-44,ff:ff:10:d5:6f:2f,0,1885
2024-08-19 17:00:36,TAG,0010,-27,ff:ff:10:d5:4d:85,0,1160
2024-08-19 17:00:36,TAG,000d,-43,ff:ff:10:d5:4d:85,0,1807
2024-08-19 17:00:36,TAG,0010,-42,ff:ff:10:d5:6f:2f,0,1161
2024-08-19 17:00:36,TAG,000e,-37,ff:ff:10:d5:6f:2f,0,1886
2024-08-19 17:00:37,HEARTBEAT,0010,,,0,1162
2024-08-19 17:00:38,TAG,0010,-28,ff:ff:10:d5:4d:85,0,1163
2024-08-19 17:00:38,TAG,000d,-46,ff:ff:10:d5:4d:85,0,1808
2024-08-19 17:00:38,TAG,000e,-46,ff:ff:10:d5:4d:85,0,1887
2024-08-19 17:00:38,TAG,0010,-41,ff:ff:10:d5:6f:2f,0,1164
2024-08-19 17:00:39,TAG,000e,-44,ff:ff:10:d5:6f:2f,0,1888
2024-08-19 17:00:39,TAG,0010,-27,ff:ff:10:d5:4d:85,0,1165
2024-08-19 17:00:39,TAG,000e,-49,ff:ff:10:d5:4d:85,0,1889
2024-08-19 17:00:40,TAG,0010,-44,ff:ff:10:d5:6f:2f,0,1166
2024-08-19 17:00:40,TAG,000d,-38,ff:ff:10:d5:6f:2f,0,1809
2024-08-19 17:00:40,HEARTBEAT,0010,,,0,1167
2024-08-19 17:00:41,TAG,000e,-43,ff:ff:10:d5:6f:2f,0,1890
2024-08-19 17:00:42,TAG,0010,-28,ff:ff:10:d5:4d:85,0,1168
2024-08-19 17:00:42,TAG,000d,-42,ff:ff:10:d5:4d:85,0,1810
2024-08-19 17:00:42,TAG,000e,-51,ff:ff:10:d5:4d:85,0,1891
2024-08-19 17:00:42,TAG,0010,-43,ff:ff:10:d5:6f:2f,0,1169
2024-08-19 17:00:43,TAG,000d,-39,ff:ff:10:d5:6f:2f,0,1811
2024-08-19 17:00:43,TAG,000e,-45,ff:ff:10:d5:6f:2f,0,1892
2024-08-19 17:00:43,HEARTBEAT,0010,,,0,1170
2024-08-19 17:00:43,TAG,0010,-27,ff:ff:10:d5:4d:85,0,1171
2024-08-19 17:00:44,TAG,000e,-44,ff:ff:10:d5:4d:85,0,1893
2024-08-19 17:00:44,TAG,000d,-50,ff:ff:10:d5:4d:85,0,1812
2024-08-19 17:00:44,TAG,0010,-42,ff:ff:10:d5:6f:2f,0,1172
2024-08-19 17:00:44,TAG,000e,-45,ff:ff:10:d5:6f:2f,0,1894
2024-08-19 17:00:44,TAG,000d,-37,ff:ff:10:d5:6f:2f,0,1813
2024-08-19 17:00:46,TAG,0010,-26,ff:ff:10:d5:4d:85,0,1173
2024-08-19 17:00:46,TAG,000d,-43,ff:ff:10:d5:4d:85,0,1814
2024-08-19 17:00:46,TAG,000e,-48,ff:ff:10:d5:4d:85,0,1895
2024-08-19 17:00:46,TAG,0010,-41,ff:ff:10:d5:6f:2f,0,1174
